idnoremp;Seccion19;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
10503;H1;52;2019;8570408;2;21471;1737718;1447156;126083;74;74;0;2534513;2555984;0;0;21471;575781;0;0;1118339;3674323;8570408;7123252;3800406;2002;0;0;8570408;0;0;0;71;40;31;0;0;0;0;0;0;1;1;3;3;0;44;32;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2534513;575781;0;0;379125;123510;39923;44417;126083;3800406;0;0;197555;0;79817;0;122150;76421;0;114537;0;0;0;0;8184;250215;77479;14390;30101;101148;297160;71118;63913;142281;0;863;18796;3129;0;24044;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10505;H1;52;2019;3793775;0;10766;1546611;1500625;199256;48;48;0;767666;778432;0;0;10766;168259;0;0;325461;1103893;3793775;2293150;1303149;2004;0;18366;3775409;0;0;0;47;31;16;0;0;0;0;0;0;0;0;1;0;1;31;17;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;767666;168259;0;0;123616;33586;0;0;199256;1303149;0;0;113484;0;28321;0;3653;0;0;587823;0;0;0;4585;156676;53103;15179;1550;6897;35792;126304;0;22722;15315;273826;22972;30289;12699;14724;20697;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10506;H1;52;2019;25113704;0;75277;15415782;13661756;696915;180;180;0;3119479;3590078;395322;0;75277;810706;87340;0;1561320;5151398;25113704;11451948;5848313;1959;0;0;25113704;0;0;0;141;97;44;31;17;14;0;0;0;0;0;8;4;4;118;62;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;467216;2792428;670541;0;0;503101;160173;0;0;696915;5848313;9098321;0;497269;0;284606;0;1354634;73714;0;378492;0;0;0;119026;56056;2104364;208346;176907;12340;179896;16482;39089;214965;239863;132538;13344;43273;30814;90106;51337;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10507;H1;52;2019;3813346;0;36847;786172;728103;76422;75;75;0;1249189;1585078;299042;0;36847;310143;70428;0;684028;2269106;3813346;3085243;2345528;1995;0;72000;3741346;0;0;0;51;29;22;20;10;10;0;0;0;0;0;4;2;2;41;34;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173000;1128089;258243;0;0;233627;69830;0;0;76422;2345528;0;0;184793;0;42204;0;10377;0;0;47829;0;0;0;2393;45072;222473;12418;12504;1471;57704;1502;3473;11300;1891;55306;0;27584;8004;8488;29386;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10508;H1;52;2019;14336358;1;67024;3639652;3440212;606123;142;142;0;4857952;4924976;0;0;67024;1362352;0;0;2344665;7269641;14336358;10896146;7875764;1916;0;1207536;13128822;0;0;0;135;57;78;0;0;0;0;0;0;0;1;7;4;3;61;82;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1488209;3816206;915889;0;0;787995;194318;0;19124;606123;7875764;821582;0;243554;0;80332;0;95311;0;0;370636;0;0;0;121658;54171;789289;40679;80817;19561;426932;1402;0;113129;68934;0;1785;43477;27055;33144;187025;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10509;H1;52;2019;6611268;0;57664;1569056;1427211;206845;138;130;0;2502674;2560338;0;0;57664;633505;0;0;1218874;3779212;6611268;5184057;3986057;1970;0;6754;6604514;8;2;6;125;64;61;0;0;0;0;0;0;0;0;5;2;3;68;70;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2502674;633505;0;0;370263;123431;91675;0;206845;3986057;0;0;222079;0;72901;0;11889;44882;0;299341;0;0;0;2085;30790;174491;4125;9864;976;237002;106708;19000;147708;8755;4022;2248;93449;6635;24177;45929;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10510;H1;52;2019;221913385;20;318262;209049059;207812883;2531812;824;824;0;26574601;26892863;0;0;318262;8887866;0;0;14763623;41656486;221913385;14100502;44188298;1971;0;0;221913385;0;0;0;792;377;415;0;0;0;0;0;0;7;13;32;19;13;403;441;844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5506951;22719735;7235781;0;0;3701895;1329403;844459;505996;2531812;44188298;182815765;0;10696307;0;652754;0;112439;339755;0;1775362;0;0;803268;2062598;291416;3641436;41161;259886;21174;1156129;64858;64564;1230444;1066240;0;79717;445285;124004;326502;471999;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10512;H1;52;2019;1940947;0;16560;746657;700317;86466;52;52;0;947308;963868;0;0;16560;231883;0;0;409852;1373720;1940947;1240630;1460186;1980;0;0;1940947;0;0;0;50;25;25;0;0;0;0;0;0;0;0;2;1;1;26;26;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;947308;231883;0;0;135029;42940;0;0;86466;1460186;0;0;139949;0;20970;0;19710;0;0;131926;0;0;0;2282;2230;71092;2781;746;9209;69344;139393;691;16716;2598;27309;27000;12675;1561;1181;46751;543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10513;H1;52;2019;2896814;0;20286;888551;842034;99300;55;55;0;1072347;1092633;0;0;20286;259666;0;0;485781;1578414;2896814;2054780;1677714;1981;0;6900;2889914;0;0;0;53;28;25;0;0;0;0;0;0;0;0;2;2;0;30;25;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1072347;259666;0;0;175708;50407;0;0;99300;1677714;0;0;87111;0;25365;0;13527;0;0;300295;0;0;0;2030;126825;0;21689;24476;7317;75386;710;0;21395;18746;89740;4210;34533;13772;0;21424;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10515;H1;52;2019;11468565;0;17997;10362162;10059965;687976;69;69;0;1403212;1421209;0;0;17997;333395;0;0;607434;2028643;11468565;1408600;2716619;1986;0;0;11468565;0;0;0;67;32;35;0;0;0;0;0;0;0;0;2;1;1;33;36;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1403212;333395;0;0;199949;67203;6887;0;687976;2716619;9177875;0;53784;0;31364;0;225602;36864;0;274229;0;0;0;2619;0;129355;132994;12479;1346;40557;230;4837;96207;80492;0;3024;24878;9014;17899;6513;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10516;H1;52;2019;14767053;4;105199;3508150;3234835;1739545;284;284;0;5700060;5805259;0;0;105199;1375599;0;0;2483818;8289077;14767053;11532218;10028622;1987;0;0;14767053;0;0;0;272;140;132;0;0;0;0;0;0;3;1;12;10;2;153;135;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188000;5568460;1319199;0;0;816222;270098;21899;122076;1739545;10028622;329751;0;413802;57;168865;0;60522;19997;0;718127;0;0;0;121732;0;436696;54328;46530;15919;264966;333;19675;205779;72114;0;19040;194120;32443;41118;150160;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10517;H2;53;2019;11590007;48;9108;10779011;9531222;258827;27;27;0;625049;634157;0;0;9108;162443;0;0;254978;889135;11590007;2058785;1147962;1992;0;0;11590007;0;0;0;26;14;12;0;0;0;0;0;0;26;22;1;0;1;40;35;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122727;539140;125625;0;0;69973;22562;0;1224782;258827;1147962;5973186;0;284550;0;132098;0;66852;1029142;0;57527;0;0;98672;169692;150561;422349;301142;26563;3888;125898;475175;36686;30668;37241;57019;0;22674;6628;19004;27014;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10518;H2;53;2019;2961753;0;0;532423;492969;7317;164;164;0;191071;1907393;1716322;0;0;52393;435004;0;872571;2779964;2961753;2468784;2787281;2001;0;0;2961753;0;0;0;13;2;11;151;2;149;0;0;0;0;0;0;0;0;4;160;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;191071;52393;0;0;308878;76296;0;0;7317;2787281;0;0;340539;0;32883;0;5031;0;0;16730;0;0;0;0;0;60888;0;1121;1280;31615;2078;0;9922;6955;0;1805;2301;2810;14299;2123;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10519;H2;53;2019;125870744;0;536171;42136247;39710193;3653163;2673;2673;0;2905218;43855546;40414157;0;536171;922020;10520427;0;20244392;64099938;125870744;86160551;67753101;2003;0;0;125870744;0;0;0;173;40;133;2461;566;1895;0;0;0;0;0;39;23;14;631;2042;2673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24000;2888418;914820;0;0;6946892;1855053;0;0;3653163;67753101;0;0;1232034;0;1255967;0;614408;167011;0;1264592;0;0;0;1650974;827640;2062920;49180;86448;68021;274098;27061597;163006;382724;391346;0;45;204776;141818;3613604;413677;210361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10521;H2;53;2019;287778333;1134;1020300;152393761;146827777;4396461;3743;3743;0;9038286;62031830;51973244;0;1020300;2608023;11087799;0;26430354;88462184;287778333;140950556;92858645;2006;0;1290015;286488318;0;0;0;140;65;75;3470;1617;1853;0;0;0;389;745;133;78;55;2149;2728;4877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3702595;6446469;1497244;0;0;10151595;2582937;0;22513375;4396461;92858644;0;0;2849339;1062048;1783385;0;2566407;0;0;17461528;0;0;0;4704955;4340669;8861062;1856018;4355977;269951;2197194;69273526;278344;3393889;164102;0;0;743314;42266;2266422;1409533;457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10522;H2;53;2019;18671709;0;0;14239127;13983687;5473;7;7;0;337203;337203;0;0;0;82864;0;0;159800;497003;18671709;4688022;502476;1991;0;0;18671709;0;0;0;7;5;2;0;0;0;0;0;0;0;0;0;0;0;5;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;337203;82864;0;0;55301;21635;0;0;5473;502476;4262449;0;271910;0;158869;0;72620;1456;0;191205;0;0;7222308;61612;343907;832015;9982;10333;12498;535570;250;80;154137;3148;0;9416;14605;351;0;70360;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10523;H2;53;2019;10271739;0;29736;7783398;6966686;345102;66;66;0;1339560;1369296;0;0;29736;318643;0;0;583514;1952810;10271739;3305053;2297912;1993;0;1528355;8743384;0;0;0;63;43;20;0;0;0;0;0;0;0;0;3;1;2;44;22;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1339560;318643;0;0;212170;52701;0;0;345102;2297912;6376692;0;280290;0;132554;0;193673;487500;0;36792;0;0;14165;0;18656;0;83682;2800;0;4092;63952;21766;4661;34079;0;2655;4532;341;5925;14591;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10524;H2;53;2019;19457989;0;31604;11035594;10642514;1371244;282;282;0;2046304;3808938;1731030;0;31604;583932;561864;0;1939701;5748639;19457989;8815475;7119883;1993;0;0;19457989;0;0;0;132;34;98;146;45;101;0;0;0;0;0;4;2;2;81;201;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253149;1869100;507987;0;0;613134;180771;0;0;1371244;7119883;0;0;4208272;0;212567;0;115464;57;0;556914;0;0;0;414545;398565;314087;94326;136937;8888;496884;3512381;986;169423;142379;0;0;19232;37030;127126;69481;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10525;H2;53;2019;163340523;0;317997;92070370;90272945;6090111;1663;1663;0;6548279;25821294;18955018;0;317997;1501692;4214891;0;11817981;37639275;163340523;73067578;43729386;1995;0;0;163340523;0;0;0;136;51;85;1495;445;1050;0;0;0;0;0;32;20;12;516;1147;1663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6548279;1501692;0;0;4948708;1152690;0;0;6090111;43729386;72960798;0;431492;0;560332;0;671313;395268;0;144256;0;0;0;240205;97547;2682412;2961475;357648;30656;764871;16276;4727795;1682890;34289;0;0;1661260;663074;870547;115966;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10526;H2;53;2019;3320729;0;0;2380511;2322973;50506;49;49;0;525752;525752;0;0;0;170002;0;0;275736;801488;3320729;997756;851994;1997;0;0;3320729;0;0;0;49;6;43;0;0;0;0;0;0;0;0;0;0;0;6;43;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;525752;170002;0;0;84951;20783;0;0;50506;851994;1473777;0;47824;0;36902;0;12541;0;0;576335;0;0;0;0;0;118921;2419;9137;4056;32252;120;0;31173;5037;0;0;19335;0;0;10411;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10527;H2;53;2019;44014;0;0;76094;70295;0;2;2;0;0;24233;24233;0;0;0;5290;0;10184;34417;44014;-26281;34417;1998;0;0;44014;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;3617;1277;0;0;0;34417;29042;0;6050;0;5443;0;0;0;0;12163;0;0;0;782;0;0;0;0;3823;5657;0;0;352;0;0;0;7205;0;0;5577;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10528;H2;53;2019;984261;0;0;1003016;952453;15862;16;16;0;230348;230348;0;0;0;48143;0;0;89221;319569;984261;31808;335431;1998;0;0;984261;0;0;0;16;4;12;0;0;0;0;0;0;0;0;0;0;0;4;12;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;230348;48143;0;0;32771;8307;0;0;15862;335431;612848;0;111194;0;16631;0;31700;0;0;26815;0;0;7416;0;0;66279;23013;27631;0;11429;10028;0;34231;543;0;1590;11682;559;8902;525;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10529;H2;53;2019;4957177;0;0;1574901;1419328;231951;203;203;0;0;2138739;2138739;0;0;0;516906;0;937261;3076000;4957177;3537849;3307951;1998;0;0;4957177;0;0;0;0;0;0;201;20;181;0;0;0;0;0;2;0;0;22;181;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;334907;85448;0;0;231951;3307951;12707;0;53640;0;48038;0;93869;0;0;15154;0;0;0;1557;1044515;0;12262;13862;1455;70284;1000;1161;6584;0;79994;33664;1559;50;75301;8109;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10530;H2;53;2019;426342923;2352;438908;328036955;317693505;2583895;1137;1137;0;24336912;29208110;4432291;0;438908;6943199;975104;0;13394050;42602160;425324071;107630566;45186055;1985;1743100;249277;424350546;0;0;0;976;190;785;118;32;86;0;0;0;417;1935;44;26;15;667;2822;3489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3957301;21566801;5756008;0;0;4145744;1240032;89971;57127469;2583895;45186055;136568209;1018852;5970741;0;3311161;0;3777617;1096141;0;10114560;0;0;5198853;8136147;924811;17701711;4992707;3000123;300782;3128705;31306973;6438486;17757813;1271941;228111;20300;1252863;3082790;2119216;2186700;3172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10531;H2;53;2019;426342923;2352;438908;328036955;317693505;2583895;1137;1137;0;24336912;29208110;4432291;0;438908;6943199;975104;0;13394050;42602160;425324071;107630566;45186055;1985;1743100;249277;424350546;0;0;0;976;190;785;118;32;86;0;0;0;417;1935;44;26;15;667;2822;3489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3957301;21566801;5756008;0;0;4145744;1240032;89971;57127469;2583895;45186055;136568209;1018852;5970741;0;3311161;0;3777617;1096141;0;10114560;0;0;5198853;8136147;924811;17701711;4992707;3000123;300782;3128705;31306973;6438486;17757813;1271941;228111;20300;1252863;3082790;2119216;2186700;3172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10532;H2;53;2019;11049578;133;35921;6264945;5855984;131104;187;187;0;2099968;2215111;79222;0;35921;524992;38057;0;969096;3184207;11049578;5193594;3315311;1986;0;0;11049578;0;0;0;176;62;114;7;3;4;0;0;0;51;82;4;2;2;118;202;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2099968;524992;0;0;263486;110446;32115;2323394;131104;3315311;1261703;0;99988;0;109982;0;190334;86834;0;0;0;0;11603;6050;0;1028543;20324;106113;10706;171518;657203;0;64584;4360;0;28921;54549;5569;0;22667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10533;J3;61;2019;96316095;791;50515;72782235;69874700;171664;102;102;0;2745543;2796058;0;0;50515;713453;0;0;1254730;4050788;94857626;24982926;4222452;1991;1983669;0;94332426;0;0;0;96;43;53;0;0;0;0;0;0;317;474;6;0;6;360;533;893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426909;2446707;585380;0;0;409992;131285;0;11713603;171664;4222452;49633818;1458469;48275;1581134;1029449;0;342843;7099;0;41186;0;0;0;120139;66375;3303228;82288;38567;44854;489345;977560;532846;91365;16839;75653;14519;225391;3364;30448;813091;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
10534;J3;61;2019;337181713;9;0;188508237;177086290;1287266;396;396;0;30682526;30682526;0;0;0;12279236;0;0;21632233;52314759;337181713;160095423;53602025;1991;0;0;337181713;0;0;0;396;55;341;0;0;0;0;0;0;0;9;0;0;0;55;350;405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20735656;16167567;6058539;0;0;5361572;2139976;1851449;395012;1287266;53602025;167569791;0;574569;0;4170210;0;5994995;1172506;0;0;0;0;207549;1310450;0;1479960;227598;1115922;0;840000;53210;1818274;442304;1011907;0;123980;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
10535;J3;61;2019;6774522041;964;2791213;3877859956;2662265498;30984077;5202;5202;0;261535833;265372074;1045028;0;2791213;113095532;284389;0;177016798;442388872;5849753960;3187488462;473372949;2000;1124915901;12583083;5637023057;0;0;0;4917;2165;2752;32;12;20;0;0;0;535;429;253;151;101;2863;3303;6166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69931350;212583888;92116127;0;0;44542472;16368075;2726330;40002130;30984077;473372949;1273823261;924768081;132767546;78357954;44148855;0;46793934;191587011;0;68569517;0;0;315953498;29685244;13024192;11537895;20688578;8408347;1837658;11790905;12241527;115671652;103285700;6758199;235772315;20368;1796562;12568210;1571296;174426355;3166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10536;J3;61;2019;48352952;4;23446;27752861;26392242;542227;65;65;0;7303298;7326744;0;0;23446;2499355;0;0;4531436;11858180;48352952;21960710;12400407;1994;0;0;48352952;0;0;0;62;16;46;0;0;0;0;0;0;0;4;3;2;1;18;51;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5565363;3407544;829746;0;0;1435574;596507;0;90691;542227;12400407;15408876;0;680047;0;561143;0;127076;569242;0;5050410;0;0;0;0;286;599589;49575;105331;0;597553;955186;0;703912;1732608;0;435738;26687;0;0;58911;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10537;J3;61;2019;97620348;5;0;84352546;81823252;2601086;192;192;0;18040083;18040083;0;0;0;5554234;0;0;8982049;27022132;96230213;14406961;29623218;1995;863873;0;96756475;0;0;0;192;75;117;0;0;0;0;0;0;3;2;0;0;0;78;119;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7653221;12682828;3258268;0;0;2508867;918948;0;211678;2601086;29623218;76965678;1390135;1363840;0;590460;0;515547;0;0;505819;0;0;0;235488;0;1616384;0;264784;0;185000;0;4700;85482;377551;0;0;40000;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10538;N5;82;2019;8416353;0;0;2310586;2232980;310012;310;310;0;0;3038476;3038476;0;0;0;800572;0;1408698;4447174;8416353;6183373;4757186;1995;0;0;8416353;0;0;0;0;0;0;306;177;129;0;0;0;0;0;4;0;0;177;133;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;480960;127166;0;0;310012;4757186;171084;0;4200;0;36023;0;20798;0;0;91926;0;0;0;0;0;0;0;0;0;0;62;0;1956564;0;0;22362;7567;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10539;J3;61;2019;418520888;448;254318;441237843;416907159;2235719;517;517;0;19595363;19849681;0;0;254318;6108846;0;0;11403132;31252813;410265504;-6641655;33488532;1996;3302077;958422;414260389;0;0;0;489;262;227;0;0;0;0;0;0;168;280;28;14;14;444;521;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4861130;16192572;4650507;0;0;3692287;1290976;311023;14619587;2235719;33488532;266455315;8255384;39625279;1085267;4358201;0;4331;10751943;0;1309321;0;0;0;1699734;2011795;10401943;1886721;1778806;1001986;928854;444027;14404879;18966032;549063;23241986;0;408790;216313;452796;16379372;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10540;M1;71;2019;28213476;0;139654;7716539;7258910;1050322;562;562;0;10341879;10481533;0;0;139654;2405205;0;0;4471761;14953294;28213476;20954566;16003616;1996;0;0;28213476;0;0;0;546;126;420;0;0;0;0;0;0;0;0;16;5;11;131;431;562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10341879;2405205;0;0;1624816;441740;0;0;1050322;16003616;1810780;0;530263;0;171854;0;236100;0;0;903546;0;0;0;86688;205191;223261;6794;149902;17950;583009;1760733;0;140688;500935;0;0;92845;63181;174161;57931;727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10541;J3;61;2019;8457668;0;9481;5782137;5607928;10124;32;32;0;769416;778897;0;0;9481;181897;0;0;302436;1081333;8457668;2849740;1091457;1997;0;2413064;6044604;0;0;0;31;15;16;0;0;0;0;0;0;0;0;1;1;0;16;16;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;117703;687024;146586;0;0;87575;32964;0;0;10124;1091457;3638412;0;428032;0;92614;0;61906;4118;0;382683;0;0;0;0;121132;252866;6779;41843;3378;83363;128546;17778;13815;24322;0;199528;13548;49434;12345;205695;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10543;N5;82;2019;97224217;10;873187;16637699;15949953;3264407;3684;3684;0;7170233;49317249;41273829;0;873187;1876523;9362894;0;19585310;68902559;97224217;81274264;72166966;1998;0;0;97224217;0;0;0;168;82;86;3370;2300;1070;0;0;0;6;4;146;61;29;2484;1210;3694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1509032;6113911;1423813;0;0;6312620;2033273;0;163777;3264407;72166966;12037055;0;307824;468;263101;0;389889;0;0;759752;0;0;0;288356;1327;0;197946;352819;154520;3184;93483;14242;551356;46475;1914;20272;176141;7007;0;806791;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10544;J3;61;2019;87651117;0;123966;51427432;49481817;107185;301;301;0;16236689;16390674;30019;0;123966;4537731;6604;0;7387675;23778349;87651117;38169300;23885534;1999;0;0;87651117;0;0;0;288;103;185;1;0;1;0;0;0;0;0;12;5;7;108;193;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3218866;13983483;3572071;0;0;2154046;689294;0;0;107185;23885534;47334509;0;526308;0;1150678;0;778240;323;0;0;0;0;0;0;0;387865;0;0;13267;312255;0;0;126481;0;23128;53528;0;0;0;104533;616317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10545;J3;61;2019;42608732;0;0;36229456;34532902;0;11;11;0;1244344;1244344;0;0;0;342607;0;0;764473;2008817;42224921;7692019;2008817;1999;8846820;0;33761912;0;0;0;11;2;9;0;0;0;0;0;0;0;0;0;0;0;2;9;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492539;899567;194845;0;0;221154;95864;104848;0;0;2008817;30041399;383811;458982;762;527236;0;750225;0;0;19554;0;0;538846;0;10187;817257;1046889;195709;0;227571;0;0;1182246;24179;0;3073;1530;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10546;J3;61;2019;42605120;187;40053;30821565;29924116;36304;88;88;0;3450791;3524312;33468;0;40053;1419675;18441;0;2292167;5816479;42480391;12556275;5852783;1999;144286;0;42460834;0;0;0;81;53;28;3;1;2;0;0;0;83;104;4;2;2;139;136;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1117146;2668789;1084531;0;0;596224;197793;60034;2651002;36304;5852783;398021;124729;395649;0;221500;0;285926;0;0;24259088;0;0;215373;72622;13041;228490;85534;72235;11238;331179;272761;69943;186312;720518;0;38700;12223;47423;0;108058;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
10547;N5;82;2019;285036756;0;2821124;52766146;49294697;8951742;9794;9794;0;128663882;132561262;1076256;0;2821124;30472639;251978;0;52027794;184589056;285036756;235742059;193540798;2000;0;0;285036756;0;0;0;9258;5555;3703;91;36;55;0;0;0;0;0;445;202;125;5867;3927;9794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4178081;125739225;29219215;0;0;16340553;4962624;0;0;8951742;193540798;8809333;0;1486962;21812287;1650667;0;1248737;398448;0;1491865;0;0;0;3364885;908753;0;39665;873051;455055;1214333;139129;35569;1823239;822359;0;929829;135628;28364;0;5097988;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
